MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,date,day,TOTAL_COVID_TESTS
10003,East Village/Gramercy/Greenwich Village,Manhattan,475,882.87,53801.62,34,63.2,7.56,2020-07-03,47,NA
10004,Financial District,Manhattan,32,876.57,3650.61,1,27.39,7.75,2020-07-03,47,NA
10005,Financial District,Manhattan,67,797.99,8396.11,2,23.82,7.13,2020-07-03,47,NA
10006,Financial District,Manhattan,29,838.69,3457.77,0,0,6.73,2020-07-03,47,NA
10007,TriBeCa,Manhattan,63,763.66,8249.73,3,36.36,6.28,2020-07-03,47,NA
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,732,1246,58747.99,68,115.75,9.83,2020-07-03,47,NA
10010,Flatiron/Gramercy/Kips Bay,Manhattan,278,858.77,32371.86,19,58.69,6.38,2020-07-03,47,NA
10011,Chelsea,Manhattan,537,1084.84,49500.52,41,82.83,8.25,2020-07-03,47,NA
10012,Greenwich Village/SoHo,Manhattan,176,733.91,23981.2,9,37.53,6.93,2020-07-03,47,NA
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,280,964.48,29031.09,21,72.34,7.49,2020-07-03,47,NA
10014,Hudson Square/Meatpacking District/West Village,Manhattan,321,1034.04,31043.16,26,83.75,7.48,2020-07-03,47,NA
10016,Kips Bay/Murray Hill/NoMad,Manhattan,739,1406.97,52524.35,49,93.29,9.47,2020-07-03,47,NA
10017,East Midtown/Murray Hill,Manhattan,150,930.1,16127.22,7,43.4,7.32,2020-07-03,47,NA
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,223,2339.63,9531.44,4,41.97,10.08,2020-07-03,47,NA
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,630,1550.52,40631.45,42,103.37,9.85,2020-07-03,47,NA
10021,Lenox Hill/Upper East Side,Manhattan,583,1319.73,44175.61,65,147.14,9.03,2020-07-03,47,NA
10022,East Midtown,Manhattan,357,1176.87,30334.8,30,98.9,8.09,2020-07-03,47,NA
10023,Lincoln Square,Manhattan,584,968.9,60274.81,53,87.93,7.51,2020-07-03,47,NA
10024,Upper West Side,Manhattan,748,1304.55,57337.68,72,125.57,9.12,2020-07-03,47,NA
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1428,1546.57,92333.47,171,185.2,9.83,2020-07-03,47,NA
10026,Central Harlem (South),Manhattan,673,1724.84,39018.03,47,120.46,14.19,2020-07-03,47,NA
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1086,1706.71,63631.04,109,171.3,14,2020-07-03,47,NA
10028,Upper East Side/Yorkville,Manhattan,492,1000.91,49155.08,31,63.07,8.25,2020-07-03,47,NA
10029,East Harlem,Manhattan,1874,2376.92,78841.52,207,262.55,17.29,2020-07-03,47,NA
10030,Central Harlem (North),Manhattan,518,1766.6,29321.91,53,180.75,15.49,2020-07-03,47,NA
10031,Hamilton Heights/West Harlem,Manhattan,1387,2290.41,60556.93,129,213.02,16.16,2020-07-03,47,NA
10032,Washington Heights (South),Manhattan,1604,2608.45,61492.57,169,274.83,17.68,2020-07-03,47,NA
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1402,2367.83,59210.43,116,195.91,17.7,2020-07-03,47,NA
10034,Inwood/Washington Heights (North),Manhattan,757,1757.45,43073.65,69,160.19,14.54,2020-07-03,47,NA
10035,East Harlem,Manhattan,1025,2977.34,34426.65,128,371.8,18.62,2020-07-03,47,NA
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,453,1728.27,26211.25,38,144.98,10.68,2020-07-03,47,NA
10037,Central Harlem (North)/East Harlem,Manhattan,545,2639.27,20649.62,61,295.4,15.72,2020-07-03,47,NA
10038,Chinatown/Financial District,Manhattan,257,1165.64,22047.96,26,117.92,10.8,2020-07-03,47,NA
10039,Central Harlem (North)/Washington Heights (South),Manhattan,537,2029.67,26457.52,61,230.56,17.31,2020-07-03,47,NA
10040,Washington Heights (North),Manhattan,1167,2604.43,44808.28,115,256.65,18.31,2020-07-03,47,NA
10044,Roosevelt Island,Manhattan,243,2076.87,11700.29,35,299.14,15.64,2020-07-03,47,NA
10065,Lenox Hill/Upper East Side,Manhattan,341,1173.37,29061.49,28,96.35,7.56,2020-07-03,47,NA
10069,Lincoln Square,Manhattan,60,946.65,6338.13,2,31.56,7.8,2020-07-03,47,NA
10075,Lenox Hill/Upper East Side,Manhattan,439,1857.48,23634.14,44,186.17,11.58,2020-07-03,47,NA
10128,Upper East Side/Yorkville,Manhattan,659,1074.13,61351.93,42,68.46,8.23,2020-07-03,47,NA
10280,Battery Park City,Manhattan,61,634.18,9618.7,0,0,7.69,2020-07-03,47,NA
10282,Battery Park City,Manhattan,73,1323.56,5515.44,15,271.96,12.94,2020-07-03,47,NA
10301,Silver Lake/St. George,Staten Island,1244,3140.34,39613.55,105,265.06,20.65,2020-07-03,47,NA
10302,Elm Park,Staten Island,647,3446.26,18773.99,31,165.12,25.04,2020-07-03,47,NA
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,905,3450.03,26231.66,45,171.55,22.44,2020-07-03,47,NA
10304,New Dorp/Todt Hill,Staten Island,1422,3349.92,42448.71,173,407.55,21.57,2020-07-03,47,NA
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1277,3000.4,42560.99,80,187.97,20.94,2020-07-03,47,NA
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1485,2766.1,53685.66,79,147.15,18.97,2020-07-03,47,NA
10307,Tottenville,Staten Island,386,2537.04,15214.56,16,105.16,21.15,2020-07-03,47,NA
10308,Great Kills,Staten Island,647,2183.21,29635.33,28,94.48,18.98,2020-07-03,47,NA
10309,Charleston/Prince's Bay/Woodrow,Staten Island,852,2581.43,33004.98,31,93.93,19.84,2020-07-03,47,NA
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,727,3045.54,23870.96,33,138.24,19.72,2020-07-03,47,NA
10312,Annadale/Rossville,Staten Island,1524,2527.18,60304.33,59,97.84,19.74,2020-07-03,47,NA
10314,Bloomfield/Freshkills Park,Staten Island,2719,2993.36,90834.29,197,216.88,20.84,2020-07-03,47,NA
10451,Concourse/Melrose,Bronx,1625,3405.37,47718.77,146,305.96,21.48,2020-07-03,47,NA
10452,Concourse/Highbridge,Bronx,2509,3256.96,77035.04,167,216.78,22.08,2020-07-03,47,NA
10453,Morris Heights/Mount Hope/University Heights,Bronx,2465,3036.31,81184.04,162,199.55,23.26,2020-07-03,47,NA
10454,Mott Haven/Port Morris,Bronx,1175,3074.03,38223.41,105,274.7,20.34,2020-07-03,47,NA
10455,Mott Haven,Bronx,1324,3139.35,42174.38,106,251.34,22.37,2020-07-03,47,NA
10456,Claremont/Morrisania,Bronx,2597,2779.27,93441.91,282,301.79,20.45,2020-07-03,47,NA
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2184,2924.28,74685.06,184,246.37,21.13,2020-07-03,47,NA
10458,Belmont/Fordham University/Kingsbridge,Bronx,2132,2543.92,83807.74,124,147.96,21.5,2020-07-03,47,NA
10459,Charlotte Gardens/Hunts Point,Bronx,1541,3186.88,48354.56,165,341.23,22.66,2020-07-03,47,NA
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1710,2846.52,60073.25,122,203.09,22.2,2020-07-03,47,NA
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1901,3841.99,49479.56,134,270.82,21.86,2020-07-03,47,NA
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2326,3007.79,77332.41,175,226.3,20.81,2020-07-03,47,NA
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2095,2938.81,71287.33,211,295.99,17.91,2020-07-03,47,NA
10464,City Island,Bronx,125,2871.48,4353.16,9,206.75,16.6,2020-07-03,47,NA
10465,Country Club/Throgs Neck,Bronx,1524,3541.68,43030.43,81,188.24,21.26,2020-07-03,47,NA
10466,Edenwald/Wakefield,Bronx,2468,3419.86,72166.65,166,230.02,24.56,2020-07-03,47,NA
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3526,3498.57,100784.05,309,306.6,23.51,2020-07-03,47,NA
10468,Fordham/Kingsbridge/University Heights,Bronx,2858,3727.12,76681.12,216,281.69,21.65,2020-07-03,47,NA
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3096,4329.57,71508.25,346,483.86,24.04,2020-07-03,47,NA
10470,Wakefield/Woodlawn,Bronx,464,3289.9,14103.75,19,134.72,19.97,2020-07-03,47,NA
10471,Fieldston/North Riverdale/Riverdale,Bronx,818,3849.91,21247.28,81,381.23,17.4,2020-07-03,47,NA
10472,Soundview,Bronx,2046,3012.64,67913.94,187,275.35,24.51,2020-07-03,47,NA
10473,Castle Hill/Clason Point/Soundview,Bronx,1998,3226.47,61925.28,136,219.62,21.73,2020-07-03,47,NA
10474,Hunts Point,Bronx,335,2693.34,12438.07,21,168.84,23.07,2020-07-03,47,NA
10475,Co-op City/Edenwald,Bronx,1754,4009.77,43743.21,173,395.49,23.36,2020-07-03,47,NA
11004,Bellerose/Douglaston-Little Neck,Queens,616,3283.84,18758.55,68,362.5,16.86,2020-07-03,47,NA
11101,Astoria (South)/Long Island City/Sunnyside,Queens,662,1880.46,35204.11,39,110.78,12.1,2020-07-03,47,NA
11102,Astoria (North),Queens,647,1982.66,32632.92,77,235.96,13.97,2020-07-03,47,NA
11103,Astoria (North)/Astoria (South),Queens,599,1637.25,36585.65,52,142.13,12.6,2020-07-03,47,NA
11104,Sunnyside,Queens,512,2066.54,24775.7,41,165.48,14.49,2020-07-03,47,NA
11105,Ditmars Steinway,Queens,508,1415.24,35894.88,43,119.79,11.24,2020-07-03,47,NA
11106,Astoria (South),Queens,677,1750.96,38664.4,52,134.49,13.77,2020-07-03,47,NA
11109,Long Island City,Queens,51,1005.79,5070.64,2,39.44,6.91,2020-07-03,47,NA
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,747,1226.44,60908.15,92,151.05,7.79,2020-07-03,47,NA
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2153,2933.55,73392.42,241,328.37,22.04,2020-07-03,47,NA
11204,Bensonhurst/Mapleton,Brooklyn,2079,2620.95,79322.45,141,177.76,18.89,2020-07-03,47,NA
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,771,1751.75,44013.21,49,111.33,13.32,2020-07-03,47,NA
11206,Williamsburg (South),Brooklyn,1671,1954.46,85496.61,154,180.12,15.35,2020-07-03,47,NA
11207,Cypress Hills/East New York,Brooklyn,2203,2470.93,89156.75,213,238.91,20.49,2020-07-03,47,NA
11208,Cypress Hills/East New York,Brooklyn,2501,2615.9,95607.69,241,252.07,22.02,2020-07-03,47,NA
11209,Bay Ridge/Fort Hamilton,Brooklyn,1180,1759.06,67081.12,112,166.96,13.43,2020-07-03,47,NA
11210,Flatlands/Midwood,Brooklyn,1760,2623.37,67089.29,147,219.11,20.55,2020-07-03,47,NA
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2156,2164.77,99594.67,133,133.54,13.7,2020-07-03,47,NA
11212,Ocean Hill-Brownsville,Brooklyn,1966,2470.16,79589.99,229,287.72,20.71,2020-07-03,47,NA
11213,Crown Heights (East),Brooklyn,1453,2255.3,64425.94,142,220.41,17.62,2020-07-03,47,NA
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1614,1729.28,93333.46,180,192.86,16,2020-07-03,47,NA
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,644,920.89,69932.3,46,65.78,7.85,2020-07-03,47,NA
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,771,1388.25,55537.72,74,133.24,11.27,2020-07-03,47,NA
11217,Boerum Hill/Park Slope,Brooklyn,647,1362.77,47476.67,84,176.93,11.36,2020-07-03,47,NA
11218,Kensington/Windsor Terrace,Brooklyn,1810,2387.66,75806.47,136,179.4,17.53,2020-07-03,47,NA
11219,Borough Park,Brooklyn,3143,3384.74,92858.07,226,243.38,18.27,2020-07-03,47,NA
11220,Sunset Park,Brooklyn,1644,1669.88,98450,164,166.58,18.19,2020-07-03,47,NA
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1380,1689.68,81672.44,144,176.31,14.91,2020-07-03,47,NA
11222,Greenpoint,Brooklyn,475,1306.77,36349.16,32,88.04,8.56,2020-07-03,47,NA
11223,Gravesend/Homecrest,Brooklyn,1768,2211.19,79957.11,142,177.6,19.05,2020-07-03,47,NA
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1285,2888.46,44487.34,206,463.05,20.98,2020-07-03,47,NA
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1197,2074.11,57711.49,138,239.12,16.44,2020-07-03,47,NA
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2410,2432.84,99061.32,298,300.82,19.45,2020-07-03,47,NA
11228,Bath Beach/Dyker Heights,Brooklyn,698,1578.65,44215.08,81,183.2,16.34,2020-07-03,47,NA
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1820,2143.47,84909.16,146,171.95,13.44,2020-07-03,47,NA
11230,Midwood,Brooklyn,2442,2738.72,89165.77,221,247.85,18.49,2020-07-03,47,NA
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,437,1181.25,36994.7,33,89.2,9.43,2020-07-03,47,NA
11232,Sunset Park,Brooklyn,571,2019.73,28271.09,41,145.02,17.26,2020-07-03,47,NA
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1331,1844.88,72145.54,135,187.12,18.67,2020-07-03,47,NA
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2300,2413.31,95304.8,191,200.41,20.95,2020-07-03,47,NA
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2108,2650.23,79540.14,291,365.85,18.32,2020-07-03,47,NA
11236,Canarsie,Brooklyn,2838,2930.4,96846.99,296,305.64,23.55,2020-07-03,47,NA
11237,Bushwick/East Williamsburg,Brooklyn,1024,2019.89,50695.72,114,224.87,15.84,2020-07-03,47,NA
11238,Clinton Hill/Prospect Heights,Brooklyn,822,1521.78,54015.79,102,188.83,10.73,2020-07-03,47,NA
11239,East New York,Brooklyn,534,4301.81,12413.37,88,708.91,21.26,2020-07-03,47,NA
11354,Flushing/Murray Hill,Queens,1281,2307.35,55518.32,288,518.75,15.29,2020-07-03,47,NA
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1408,1759.69,80013.97,164,204.96,16.5,2020-07-03,47,NA
11356,College Point,Queens,588,2521.14,23322.74,42,180.08,20.1,2020-07-03,47,NA
11357,Whitestone,Queens,842,2106.29,39975.56,99,247.65,16.62,2020-07-03,47,NA
11358,Auburndale/Murray Hill,Queens,600,1688.17,35541.5,42,118.17,14.08,2020-07-03,47,NA
11360,Bayside (North),Queens,328,1738.84,18863.17,27,143.14,13.02,2020-07-03,47,NA
11361,Bayside (North)/Bayside (South),Queens,470,1680.25,27971.99,56,200.2,14.46,2020-07-03,47,NA
11362,Douglaston-Little Neck,Queens,333,1877.32,17738.01,35,197.32,15.35,2020-07-03,47,NA
11363,Douglaston-Little Neck,Queens,101,1410.81,7159.03,4,55.87,13.59,2020-07-03,47,NA
11364,Bayside (South)/Oakland Gardens,Queens,475,1374.32,34562.6,35,101.27,13.36,2020-07-03,47,NA
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,869,1972.72,44050.79,67,152.1,16.3,2020-07-03,47,NA
11366,Fresh Meadows/Hillcrest,Queens,400,2903.31,13777.39,27,195.97,21.86,2020-07-03,47,NA
11367,Kew Gardens Hills/Pomonok,Queens,1068,2540.48,42039.24,67,159.37,19.58,2020-07-03,47,NA
11368,Corona/North Corona,Queens,4780,4283.38,111594.1,441,395.18,25.23,2020-07-03,47,NA
11369,Airport/East Elmhurst,Queens,1657,4544.43,36462.23,175,479.95,26.78,2020-07-03,47,NA
11370,Jackson Heights/Rikers Island,Queens,1367,4172.94,32758.65,64,195.37,25.53,2020-07-03,47,NA
11372,Jackson Heights,Queens,2636,4213.36,62562.88,252,402.79,22.81,2020-07-03,47,NA
11373,Elmhurst,Queens,3336,3591.89,92875.81,293,315.48,22.14,2020-07-03,47,NA
11374,Rego Park,Queens,1102,2620.84,42047.63,99,235.45,19.37,2020-07-03,47,NA
11375,Forest Hills,Queens,1513,2144.49,70552.99,180,255.13,17.33,2020-07-03,47,NA
11377,Woodside,Queens,2342,2708.5,86468.55,190,219.73,17.94,2020-07-03,47,NA
11378,Maspeth,Queens,766,2214.29,34593.45,71,205.24,17.2,2020-07-03,47,NA
11379,Middle Village,Queens,846,2337.3,36195.55,96,265.23,17.98,2020-07-03,47,NA
11385,Glendale/Ridgewood,Queens,2248,2184.01,102929.91,138,134.07,19.15,2020-07-03,47,NA
11411,Cambria Heights,Queens,701,3420.47,20494.26,50,243.97,26.28,2020-07-03,47,NA
11412,St. Albans,Queens,1273,3235.32,39346.92,91,231.28,25.31,2020-07-03,47,NA
11413,Laurelton/Rosedale,Queens,1348,3088.35,43647.97,103,235.98,25.41,2020-07-03,47,NA
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,815,2883.37,28265.56,62,219.35,24.23,2020-07-03,47,NA
11415,Kew Gardens,Queens,546,2838.69,19234.25,52,270.35,20,2020-07-03,47,NA
11416,Ozone Park,Queens,736,2765.42,26614.42,54,202.9,24.1,2020-07-03,47,NA
11417,Ozone Park,Queens,910,2910.08,31270.63,46,147.1,22.36,2020-07-03,47,NA
11418,Richmond Hill,Queens,1149,3015.34,38105.16,103,270.3,22.97,2020-07-03,47,NA
11419,Richmond Hill/South Ozone Park,Queens,1239,2436.64,50848.81,94,184.86,24.23,2020-07-03,47,NA
11420,South Ozone Park,Queens,1400,2891.62,48415.71,106,218.94,24.52,2020-07-03,47,NA
11421,Woodhaven,Queens,1227,2906.93,42209.49,102,241.65,23.36,2020-07-03,47,NA
11422,Rosedale,Queens,1015,3009.94,33721.62,67,198.69,24.4,2020-07-03,47,NA
11423,Hollis/Holliswood,Queens,1108,3458.05,32041.14,102,318.34,25.34,2020-07-03,47,NA
11426,Bellerose,Queens,504,2475.04,20363.28,34,166.97,21.95,2020-07-03,47,NA
11427,Bellerose/Hollis Hills/Holliswood,Queens,803,3459.36,23212.38,51,219.71,23,2020-07-03,47,NA
11428,Queens Village,Queens,689,3564.88,19327.45,54,279.4,26.35,2020-07-03,47,NA
11429,Queens Village,Queens,983,3506.17,28036.33,74,263.94,24.47,2020-07-03,47,NA
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1885,2982.81,63195.4,248,392.43,22.34,2020-07-03,47,NA
11433,Jamaica,Queens,978,2713.97,36035.76,79,219.23,22.92,2020-07-03,47,NA
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2153,3187.92,67536.11,192,284.29,24.31,2020-07-03,47,NA
11435,Briarwood/Jamaica,Queens,1684,2920.37,57663.84,147,254.93,22.36,2020-07-03,47,NA
11436,South Jamaica/South Ozone Park,Queens,539,2590.42,20807.42,43,206.66,22.82,2020-07-03,47,NA
11691,Edgemere/Far Rockaway,Queens,2493,3849.66,64759.02,362,559,21.26,2020-07-03,47,NA
11692,Arverne/Edgemere,Queens,646,3210.7,20120.24,92,457.25,19.27,2020-07-03,47,NA
11693,Arverne/Broad Channel,Queens,338,2729.93,12381.27,30,242.3,21.28,2020-07-03,47,NA
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,745,3659.89,20355.78,86,422.48,21.93,2020-07-03,47,NA
11697,Breezy Point,Queens,110,3110.25,3536.69,4,113.1,8.87,2020-07-03,47,NA
10001,Chelsea/NoMad/West Chelsea,Manhattan,394,1672.11,23563.03,23,97.61,9.64,2020-07-04,48,NA
10002,Chinatown/Lower East Side,Manhattan,1117,1455.27,76755.41,158,205.85,13.33,2020-07-04,48,NA
10003,East Village/Gramercy/Greenwich Village,Manhattan,481,894.03,53801.62,34,63.2,7.42,2020-07-04,48,NA
10004,Financial District,Manhattan,33,903.96,3650.61,1,27.39,7.86,2020-07-04,48,NA
10005,Financial District,Manhattan,69,821.81,8396.11,2,23.82,7.14,2020-07-04,48,NA
10006,Financial District,Manhattan,29,838.69,3457.77,0,0,6.5,2020-07-04,48,NA
10007,TriBeCa,Manhattan,63,763.66,8249.73,3,36.36,6.04,2020-07-04,48,NA
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,733,1247.7,58747.99,68,115.75,9.62,2020-07-04,48,NA
10010,Flatiron/Gramercy/Kips Bay,Manhattan,282,871.13,32371.86,19,58.69,6.31,2020-07-04,48,NA
10011,Chelsea,Manhattan,538,1086.86,49500.52,41,82.83,7.97,2020-07-04,48,NA
10012,Greenwich Village/SoHo,Manhattan,176,733.91,23981.2,9,37.53,6.68,2020-07-04,48,NA
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,284,978.26,29031.09,21,72.34,7.3,2020-07-04,48,NA
10014,Hudson Square/Meatpacking District/West Village,Manhattan,324,1043.71,31043.16,26,83.75,7.26,2020-07-04,48,NA
10016,Kips Bay/Murray Hill/NoMad,Manhattan,741,1410.77,52524.35,49,93.29,9.24,2020-07-04,48,NA
10017,East Midtown/Murray Hill,Manhattan,150,930.1,16127.22,7,43.4,7.07,2020-07-04,48,NA
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,225,2360.61,9531.44,4,41.97,9.8,2020-07-04,48,NA
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,631,1552.98,40631.45,42,103.37,9.44,2020-07-04,48,NA
10021,Lenox Hill/Upper East Side,Manhattan,583,1319.73,44175.61,65,147.14,8.79,2020-07-04,48,NA
10022,East Midtown,Manhattan,359,1183.46,30334.8,30,98.9,7.9,2020-07-04,48,NA
10023,Lincoln Square,Manhattan,586,972.21,60274.81,53,87.93,7.4,2020-07-04,48,NA
10024,Upper West Side,Manhattan,754,1315.02,57337.68,72,125.57,8.92,2020-07-04,48,NA
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1425,1543.32,92333.47,171,185.2,9.54,2020-07-04,48,NA
10026,Central Harlem (South),Manhattan,677,1735.1,39018.03,47,120.46,13.95,2020-07-04,48,NA
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1086,1706.71,63631.04,110,172.87,13.54,2020-07-04,48,NA
10028,Upper East Side/Yorkville,Manhattan,492,1000.91,49155.08,31,63.07,8.02,2020-07-04,48,NA
10029,East Harlem,Manhattan,1878,2381.99,78841.52,207,262.55,16.93,2020-07-04,48,NA
10030,Central Harlem (North),Manhattan,520,1773.42,29321.91,53,180.75,15.15,2020-07-04,48,NA
10031,Hamilton Heights/West Harlem,Manhattan,1390,2295.36,60556.93,129,213.02,15.84,2020-07-04,48,NA
10032,Washington Heights (South),Manhattan,1610,2618.2,61492.57,169,274.83,17.36,2020-07-04,48,NA
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1404,2371.2,59210.43,116,195.91,17.39,2020-07-04,48,NA
10034,Inwood/Washington Heights (North),Manhattan,757,1757.45,43073.65,69,160.19,14.09,2020-07-04,48,NA
10035,East Harlem,Manhattan,1028,2986.06,34426.65,128,371.8,18.32,2020-07-04,48,NA
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,453,1728.27,26211.25,38,144.98,10.47,2020-07-04,48,NA
10037,Central Harlem (North)/East Harlem,Manhattan,544,2634.43,20649.62,62,300.25,15.45,2020-07-04,48,NA
10038,Chinatown/Financial District,Manhattan,256,1161.11,22047.96,26,117.92,10.53,2020-07-04,48,NA
10039,Central Harlem (North)/Washington Heights (South),Manhattan,540,2041.01,26457.52,61,230.56,17.03,2020-07-04,48,NA
10040,Washington Heights (North),Manhattan,1169,2608.89,44808.28,116,258.88,17.91,2020-07-04,48,NA
10044,Roosevelt Island,Manhattan,243,2076.87,11700.29,35,299.14,14.46,2020-07-04,48,NA
10065,Lenox Hill/Upper East Side,Manhattan,340,1169.93,29061.49,28,96.35,7.3,2020-07-04,48,NA
10069,Lincoln Square,Manhattan,60,946.65,6338.13,2,31.56,7.63,2020-07-04,48,NA
10075,Lenox Hill/Upper East Side,Manhattan,439,1857.48,23634.14,45,190.4,11.25,2020-07-04,48,NA
10128,Upper East Side/Yorkville,Manhattan,659,1074.13,61351.93,42,68.46,8.01,2020-07-04,48,NA
10280,Battery Park City,Manhattan,61,634.18,9618.7,0,0,7.53,2020-07-04,48,NA
10282,Battery Park City,Manhattan,74,1341.69,5515.44,15,271.96,12.82,2020-07-04,48,NA
10301,Silver Lake/St. George,Staten Island,1246,3145.39,39613.55,105,265.06,20.16,2020-07-04,48,NA
10302,Elm Park,Staten Island,648,3451.58,18773.99,31,165.12,24.73,2020-07-04,48,NA
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,906,3453.84,26231.66,46,175.36,22.14,2020-07-04,48,NA
10304,New Dorp/Todt Hill,Staten Island,1424,3354.64,42448.71,175,412.26,21.07,2020-07-04,48,NA
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1279,3005.1,42560.99,80,187.97,20.65,2020-07-04,48,NA
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1486,2767.96,53685.66,79,147.15,18.58,2020-07-04,48,NA
10307,Tottenville,Staten Island,386,2537.04,15214.56,16,105.16,20.62,2020-07-04,48,NA
10308,Great Kills,Staten Island,649,2189.95,29635.33,28,94.48,18.66,2020-07-04,48,NA
10309,Charleston/Prince's Bay/Woodrow,Staten Island,853,2584.46,33004.98,31,93.93,19.39,2020-07-04,48,NA
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,726,3041.35,23870.96,33,138.24,19.4,2020-07-04,48,NA
10312,Annadale/Rossville,Staten Island,1532,2540.45,60304.33,59,97.84,19.41,2020-07-04,48,NA
10314,Bloomfield/Freshkills Park,Staten Island,2725,2999.97,90834.29,198,217.98,20.53,2020-07-04,48,NA
